gene	Mel202.D28A	Mel202.D28B	Mel202.D28C
IDH2	-0.167219016972665	-0.108006215981884	-0.127636972157682
IDH3B	-0.0791622300924083	-0.0230678450580788	-0.073343403304999
IDH3G	-0.0249141001997996	-0.0256428606197625	-0.0153219029731358
IFIH1	-0.0566870744451281	-0.157628031570069	-0.169290588919049
IKBKB	-0.074041697902131	-0.143312743840581	-0.124331133986178
IKBKE	-0.213212243718089	-0.102314249692554	-0.129091126450749
IL10RA	-0.01510276206445	-0.0375511753441335	-0.15413493167067
IL6R	-0.120357422522353	-0.197900702597241	-0.199751309499568
IL6ST	-0.0661483119407786	-0.0292664367846611	-0.0658306806497287
ILF3	-0.606314602010389	-0.597294730026639	-0.554557516626415
IMPDH1	-0.227564892489048	-0.170978367822837	-0.160184451515085
IMPDH2	-0.2387542184025	-0.160202357781851	-0.230639886902017
INCENP	-0.277457242741047	-0.212746627281067	-0.347946560881231
INTS2	-0.720293152582864	-0.670966322639582	-0.664881489265276
INTS6	-2.2803914118371	-1.49387776453151	-1.32550988164388
INTS6L	-0.0330885572590562	-0.106066912642354	-0.12154231285826
IPO5	-0.343304262703328	-0.39777988147416	-0.316987786644097
IPO7	-0.595608407753249	-0.462267782120584	-0.37365305223648
IPO8	-0.0179918965271609	-0.0847439289118766	-0.0993332758934238
IQCA1	-0.163035382929488	-0.168144955891494	-0.107767160396073
IQCA1L	-0.124864929672591	-0.0404133430000668	-0.103369108883202
IRF4	-0.243509032091022	-0.153478322957689	-0.132048703892393
IRF6	-0.177931048517366	-0.207283851363246	-0.118379841798399
IRF8	-0.0834619738288768	-0.0849838194005403	-0.122337461047745
ISCA2	-0.956000854732992	-0.738487154347108	-0.851248286813658
ISL1	-0.0711581154779609	-0.0544450768145219	-0.0201939222334099
ITGB1BP2	-0.00992538564390636	-0.0721652334040655	-0.0869098907578695
ITSN1	-0.151151346485871	-0.129136427017695	-0.116280731670149
ITSN2	-0.0942534343269335	-0.0795468083385994	-0.0330109282879537
JAG1	-0.139694301164635	-0.0712135944125695	-0.0639458316144309
JAG2	-0.0804462892246103	-0.0724859320573169	-0.0966408884958575
JUP	-0.023711137267604	0	-0.0986880349037695
KAT6A	-0.340486446757413	-0.353421469366141	-0.279362387792868
KAT6B	-0.0605678171012116	-0.0770641955276406	-0.0392875272336737
KCNG4	-0.126356120422156	-0.0149603139455341	-0.190504572421006
KCNMB3	-0.00217190500124225	-0.0238261548046245	-0.0643392306269854
KCNT1	-0.108116010439001	-0.0995511832180331	-0.0965659115046981
KCNT2	-0.136971429861025	-0.220967715571407	-0.186516594312859
KHSRP	-0.0278389599959006	-0.0194618197733916	0
KIAA0319	-0.113506149086331	-0.127914539422082	-0.0906245825457859
KIAA0319L	-0.133766407284304	-0.0694930229138961	-0.197276814542889
KIF11	-1.37507998396247	-0.748595879851177	-0.757161435751422
KIF20A	-0.261885850431526	-0.370161226619596	-0.318674478348164
KIF4A	-0.409027549843078	-0.347879741353818	-0.315863152275015
KIT	-0.0530311225154545	-0.0695120601840936	-0.0581905976679455
KLF4	-0.180708927615269	-0.17290780794659	-0.218476093205229
KLF5	-0.00876322117494506	-0.00138123178136572	-0.0111144902474649
KLK12	-0.052277564052503	-0.149092620890998	-0.212767502863706
KPNA2	-0.189322207762912	-0.0927698519713434	-0.196962211550414
KPNA3	-0.0675516095545372	-0.0483874807977968	-0.0177981071725514
KRT25	-0.110669468804339	-0.069157807128971	-0.038181755645789
KRT37	-0.023058843617034	-0.0254864374054378	-0.149749991660215
KRT38	-0.045057762104675	-0.0221557210246856	-0.0597423916188375
KRT74	-0.056812063887935	-0.0407139763169917	-0.121831059560042
KRTAP1-1	-0.0255092928625207	-0.0939721702328765	-0.0125071527259292
KRTAP10-10	-0.135789235129172	-0.0472566046667929	-0.249154292008684
L3MBTL2	-0.116805134234533	-0.0679005628836295	-0.05590118918409
LARP1	-0.229800418581759	-0.209608796691817	-0.0593704969663552
LARP1B	-0.116937513860306	-0.0681897976054893	-0.0520743693272685
LATS1	-0.00571092306363171	-0.0256320643879405	-0.0221134281935483
LATS2	-0.0894830694432429	-0.100059422360597	-0.12598887353991
LBX1	-0.082825245729967	-0.102336920565756	-0.0643308639290429
LDB1	-0.215726691172628	-0.206972666194514	-0.148396515039785
LDB2	-0.016307088116459	0	-0.0469111129416248
LGALS9	-0.0841078347037952	-0.154561071730197	-0.107246122763142
LHFPL5	-0.0516542363297968	-0.104381455428332	-0.0479575663207298
LIF	-0.0685969088447189	-0.0746725388862923	-0.101030756738887
LIM2	-0.0325710442189757	-0.13026522798947	-0.0905735741626177
LIMK1	-0.105924471436123	-0.120504741430258	-0.223624649872611
LIMK2	-0.0792060324786189	-0.0694452225043485	-0.0283384901934571
LIN28A	-0.16700525081245	-0.0537061565876214	-0.188964395869252
LIN28B	-0.000292288768527156	-0.00797603150797109	-0.0693724178470604
LMBR1	-0.107928453913496	-0.119926621601284	-0.141171249360045
LMBR1L	-0.0192971421168577	-0.0850979734259339	-0.0445185217470952
LNX1	-0.133616877385464	-0.001482256571596	-0.116539107774279
LNX2	-0.0772283271960107	-0.0182390004781491	-0.0482081828750983
LONP1	-0.688326336487117	-0.577426260649601	-0.754640749448349
LOR	-0.090474417238415	-0.243112048473918	-0.17533236444446
LRBA	-0.0130553893012537	-0.138583420845825	-0.0485169008814307
LRFN1	-0.013727060681722	-0.0645559690019587	-0.0435065661899456
LSM14A	-0.152569947891466	-0.0301996911707502	-0.134757903984896
LSM14B	-0.167708144874174	-0.125570083029405	-0.197113076263321
LSM4	-0.515255985514228	-0.304937991933133	-0.35176098569853
MACF1	-0.077623887799509	-0.0211336086181313	-0.088059539945117
MAK	-0.0457197821288607	-0.106070253466098	-0.0788838973739238
MANF	-0.537858515791196	-0.320400372207775	-0.389195450183949
MAP4K4	-0.0090887127587392	-0.047829909424033	0
MAPK8IP3	-0.0675306683549806	-0.159767927029653	-0.0947063676262413
MARCKS	0	-0.0494509525131172	-0.0636751732628164
MAT1A	-0.0521094761884355	-0.10266712768365	-0.0947252494216028
MAT2A	-0.735663972005328	-0.425108581532526	-0.444259690348427
MBD3L1	-0.12220007337458	-0.137929490031486	-0.184652315787907
MBD4	-0.0940752684430082	-0.0712133918596956	-0.110921979884697
MBP	-0.0753166970760736	-0.122586314688878	-0.200370694373
MBTD1	-0.26950483637341	-0.265831590053227	-0.275712418471922
MCPH1	-0.424691847168924	-0.235612002641502	-0.252811303882969
MDM4	-0.6954863537699	-0.49675637252953	-0.381510558177986
MECOM	-0.0590454565806565	-0.0480455156739848	-0.13030090975291
MECP2	-0.0215074494860643	-0.0851204191630935	-0.0381239351346387
MED12	-0.709705698081037	-0.596192166942296	-0.725895861035898
MED12L	-0.0279265621880376	-0.0990459952609286	-0.136026354957916
MED13	-0.268186429376221	-0.235509333245409	-0.132929405388984
MED13L	-0.548962971261782	-0.461431745445467	-0.544449688419607
MED18	-0.702476335146546	-0.511662763008762	-0.525753789792155
MED20	-0.702755681525075	-0.660020668634634	-0.433207980355412
MED23	-0.633344355825082	-0.381794019426708	-0.467287009464446
MED26	-0.272533851015007	-0.178609551965619	-0.0798284777748462
MED31	-0.251975868699778	-0.155085671879459	-0.200904387085569
MED8	-0.285751669921829	-0.246161851974781	-0.182521234347555
MEP1B	-0.0675365523636605	-0.154583640006199	-0.0906101869568075
MMD	-0.286432670946881	-0.142478490837555	-0.188599569533593
MMD2	-0.191809493995858	-0.125228365230168	-0.191214384661642
MOGAT2	-0.0440997922726764	-0.121944192086755	-0.0307782748307444
MORF4L1	-0.112794092946242	-0.109823621526782	-0.172754904614521
MORF4L2	-0.594901816452442	-0.453875176286988	-0.421634101515923
MPC1	-0.16048531297835	0	-0.0160150707941143
MPC1L	-0.0206988165640506	-0.00838899287428711	-0.00391839157702651
MRGPRX2	-0.0465174941568461	-0.0257423534688429	-0.235959309060688
MRPL27	-0.471278731886199	-0.3609995929473	-0.320400294068953
MRPL38	-0.95756879256767	-0.638193038203129	-0.688540885237209
MRPL41	-1.3265556977756	-1.14214236092512	-0.918609297669341
MRPL55	-0.294941191480947	-0.216673596313783	-0.191833197510921
MT2A	-0.0884944130252971	-0.103869559535497	-0.170620478109393
MTA1	-0.129171747685915	-0.195428070004691	-0.21112621536793
MTA3	-0.0718806907558135	-0.0103745467520486	-0.0792635285996658
MTG2	-1.57842148562632	-0.868514260081854	-0.937049840593039
MTHFD1	-0.575047488741822	-0.393179201539475	-0.504740056293351
MTMR3	-0.164588741736098	-0.187641924120597	-0.0738607199884195
MTMR4	-0.162233889727262	-0.153421481398141	-0.147445250606161
MTUS1	-0.159720107335144	-0.189687461975049	-0.17684293010896
MTUS2	-0.105698487361022	-0.112750815655891	-0.109527487435061
MTX1	-0.203704858693908	-0.198206941522724	-0.256618625261815
MYBL2	-0.267987521128933	-0.214977297111887	-0.153824876947749
MYBPH	-0.103417580582781	-0.174559027680252	-0.0988314194490308
MYBPHL	-0.120031634031398	-0.0668544784710587	-0.0708089926792873
MYC	-1.86085302182245	-1.55382115978969	-1.44717187589257
MYCN	-0.0203254020208513	-0.0800273546832148	-0.0942024463128507
MYD88	-0.0669033436501839	-0.0788671500946343	-0.104004093661179
MYH7	-0.190168639733514	-0.135252296641475	-0.160067294491534
MYL7	-0.298934632975495	-0.201437745878368	-0.171599411811925
NAA10	-0.982416070754902	-0.82502059318824	-0.700714025035328
NAA11	-0.213406254393824	-0.137772327071978	-0.223371553193751
NAA15	-0.746901232098828	-0.541908206238647	-0.628353004325576
NAA16	-0.229171420280844	-0.131655595413295	-0.154709289980293
NAE1	-0.595244553261239	-0.386992260640132	-0.285207451299593
NAPA	-0.153330462462273	-0.195353890441349	-0.187467181717155
NAPB	-0.102699778233769	-0.0934702127166704	-0.11615607324411
NAT8L	-0.0509388853945888	-0.150447049711615	-0.0424177559028895
NBEA	-0.0888096132961645	-0.110087190361699	-0.0938614225734641
NBEAL1	-0.0898421253558139	-0.0566316266120137	-0.0471671101125347
NBEAL2	-0.0986423861305075	-0.0496487770597473	-0.163517632711472
NCBP2	-0.591022631985428	-0.644444310027314	-0.591771794762425
NCBP2L	-0.0630325717045998	-0.0307306627112323	-0.0245417851853852
NCK1	-0.0797255334388863	-0.0569352398427108	-0.0117649722952343
NCK2	-0.0836380688736949	-0.0756174547212024	-0.041220869586682
NCKAP1	-0.202420379850833	-0.236216133656005	-0.130307958895371
NCKAP1L	-0.136338136703697	-0.149899671050445	-0.0767598060115064
NCOR2	-0.129614074267726	-0.238972474991396	-0.198850418003336
NDE1	-0.170236436983864	-0.210607020775246	-0.155686400722928
NDEL1	-0.040751472689754	-0.00716121705463506	-0.0035764814115625
NDUFB4	-0.884800138751234	-0.661516163989365	-0.867179137319601
NDUFC1	-0.574871345762967	-0.616637916955358	-0.513387440421389
NET1	-0.15284119060972	-0.186823025335834	-0.115411133828339
NETO1	-0.0363706225955243	-0.00928519138628285	-0.0128477021329205
NETO2	-0.0193113043290562	-0.087108599980495	-0.110153393020052
NHLRC1	-0.12238606121433	-0.123251675363861	-0.130383582280747
NKAP	-0.682541438940543	-0.850909813263049	-0.666405109935114
NKAPL	-0.052753466013831	-0.043836026370129	-0.0855618234503694
NLRP8	-0.0849906433844247	-0.147382037314116	-0.171372533629085
NMT1	-0.344034628843306	-0.308962969869079	-0.280716874968113
NMT2	-0.132347357729917	-0.0564809501616288	-0.162409596033769
NOX3	-0.0287860145133054	-0.226843849737833	-0.113957437968733
NR2E1	-0.0100817082854748	0	-0.0220577409156797
NR5A1	-0.0938769084147393	-0.129723484380833	-0.147109142970995
NR5A2	-0.0709558242531348	-0.0470832778842234	-0.0353198636612928
NRBP1	-0.0923132473843927	-0.148572144829868	-0.125514656386129
NRBP2	-0.606663506260635	-0.480470721098325	-0.525018766915784
NSDHL	-0.0546417950722709	-0.0978999392622378	-0.0649419394847699
NSG1	-0.108133511895924	-0.143381041246804	-0.120316465658583
NSG2	-0.182930509404772	-0.176595602648144	-0.17047357234913
NUMB	-0.0481953583265429	-0.10445964284183	-0.0339849715062831
NUMBL	-0.0388291335565085	-0.0305015863020077	-0.12998961524965
NUTF2	-0.773954737635168	-0.460261845638626	-0.360261307188862
NXT1	-0.370003926058123	-0.169629361022672	-0.282156126478541
NXT2	-0.0784098183561674	-0.0361909523217056	-0.0263484873435546
OGDHL	-0.0698666900994602	-0.0360522084716592	-0.0975181244329324
OSBPL6	-0.0673541457057774	-0.0868653016177188	-0.106921765773532
OSMR	-0.042151267172204	-0.079921832648058	-0.0521697286061895
PACS1	-0.0354343624874669	-0.0630380849451047	-0.0463601687001745
PACS2	-0.015029604345099	-0.105131713112511	-0.0570287303993827
PAF1	-0.728489440658215	-0.759010850666849	-0.775294013195308
PAPSS1	-0.0830177854476779	-0.0648637154468311	-0.0716042976588186
PAPSS2	-0.0437239811729529	0	-0.0703257841545668
PAX4	-0.285692212848771	-0.171660956287578	-0.114295319942896
PCBD1	-0.0683777535123191	-0.0980986721025023	-0.0926098751970165
PCBD2	-0.102591411826039	-0.0459770748800928	-0.0944429666164593
PCDH1	-0.0112231223562842	-0.0407537427612132	-0.0803363758928353
PCGF1	-0.235065905645596	-0.0847581650669211	-0.105835494423367
PDCD4	-0.115044691158812	-0.0172333477734676	-0.0436757537348554
PDCD6IP	-1.19068625520352	-0.972560407881224	-1.03818743398693
PDGFC	-0.119843149073745	-0.0650265316754321	-0.100275313486419
PDGFD	-0.0748451168123292	-0.165767729517285	-0.0154637259775535
PDLIM5	-0.0190702531022087	-0.0384627678461508	-0.0868144512512079
PDS5A	-0.25755567113898	-0.286465042582544	-0.326748430178399
PDS5B	-0.201179005081964	-0.200304523278525	-0.2638831555158
PDX1	-0.0865006827192554	-0.026149368878766	-0.0632529873968444
PEF1	-0.249484569748542	-0.126745330047662	-0.214691299759719
PFAS	-0.393677712788797	-0.33169510842529	-0.424530015533358
PFN1	-0.414042829571245	-0.315370863388526	-0.297175022942472
PGLS	-0.131053870587212	-0.14719668673221	-0.104145594461297
PHLDA1	-0.0292290546215673	-0.0684766664128716	-0.0662888415257823
PHLDA2	-0.147060875743044	-0.306437307829279	-0.195870937053704
PHLDA3	-0.150458575861708	-0.22345023397392	-0.145346681382724
PIP4P1	-0.0842498315837164	-0.164286616054254	-0.0587647597123679
PIP4P2	-0.442515770020908	-0.242887607069434	-0.334246006833387
PKM	-0.375938123091056	-0.275585849958396	-0.183374225943815
PLAU	-0.0517356342070597	-0.0497545370197896	-0.14305939009831
PLCG1	-0.104747173659806	-0.0318297568490699	-0.11505212563807
PLCG2	-0.152007495136398	-0.106624810673567	-0.138697249012788
PLD1	-0.0529441286951582	-0.0303485900937285	-0.0137601919090594
PLD2	-0.0638192584939316	-0.0691274959599307	-0.0137166694832731
PLEK2	-0.197218162394865	-0.115283237982133	-0.0485221412495306
PLXDC1	-0.0830038843878991	-0.102637123405902	-0.0285325117767435
PLXDC2	-0.0535680072947309	-0.0532898015511738	-0.0669009082183627
PMM1	-0.227832364747367	-0.127175642757813	-0.230546460356061
PMM2	-0.254508747537921	-0.154018401401993	-0.211201945616979
PMPCB	-0.489753473330431	-0.529250305358181	-0.477596391415956
POLD1	-0.120610863876993	-0.163223970041591	-0.121578812003988
POLR2A	-0.493702797646132	-0.329834006793723	-0.247783512916884
POLR2B	-0.872351001077356	-0.62636029179198	-0.642673147335404
POLR2F	-0.333403019075024	-0.288550767948207	-0.267275943839392
POLR2L	-2.06179259545449	-1.85592682927541	-1.70076960644146
POU4F2	-0.0812376553779957	-0.105163747441938	-0.244635720157767
POU5F2	-0.0965521784621581	-0.0695963625039975	-0.0731017903240105
PPP2CA	-0.107658623144928	-0.0928868784550103	-0.112389432591846
PPP2CB	-0.164730286901734	-0.284690620186888	-0.166013609960134
PPP2R1A	-0.48292306273284	-0.309441302044446	-0.244043422314044
PPP2R1B	-0.0658522278237211	-0.101144820800003	-0.14423826660539
PPP3CA	-0.0374813728534464	-0.104693022801503	-0.0429786437243397
PPP3CC	-0.243235551584941	-0.312173042394054	-0.304227832968544
PPP3R1	-0.00537804384731556	-0.00485057198958584	-0.0122332494427958
PPP3R2	-0.000719833891664749	-0.114835559041402	-0.0212532824953187
PPP4C	-1.33880281063139	-0.852616784478142	-0.84322925527978
PRDM13	-0.0268980067875247	-0.090759361869151	-0.0514390669420123
PRDM16	-0.0942678840666035	-0.101764900166092	-0.117017645906859
PRG3	-0.0959726512305518	-0.0578494140690455	-0.062715144437481
PRKAB1	-0.207815919253753	-0.233301528510211	-0.318702543158698
PRKAB2	-0.0860730926138719	-0.175632170861198	-0.149610778177519
PRKDC	-0.21576892100265	-0.219492541175606	-0.27206901395415
PRPF38A	-0.827871791929806	-0.478849418465158	-0.568222732768842
PRPF8	-1.40721702626211	-1.28273824099071	-1.07329633813627
PRSS37	-0.110734668743123	-0.176631775381747	-0.206318279782063
PSEN1	-0.112974936567323	-0.106941376335726	-0.120286761737677
PSEN2	-0.032604093048704	-0.0162219460015594	-0.0271693439172105
PSMA2	-0.561343089760247	-0.226720875902885	-0.247552920705757
PSMB3	-1.01017483611503	-0.838600829386432	-0.846881238580351
PSMB6	-0.371093123263485	-0.222657732285951	-0.170015990628214
PSMB8	-0.116037727372113	-0.124759726970285	-0.0958911898217597
PSMB9	-0.154120240719661	-0.167996012667	-0.0805246888640408
PSMC3	-0.664763949844166	-0.439569951102679	-0.526074766374944
PTCH1	-0.0986850884855112	-0.130624476317618	-0.098017702038989
PTCH2	-0.0314172935285287	-0.0440383609676138	-0.0641843132854252
PTF1A	-0.0377308589397535	-0.179665400215725	-0.188304548486195
PTPN11	-0.21928722610614	-0.194814713291639	-0.207819194266964
PTPN14	-0.0286402179137959	-0.0681178980822061	-0.0909909695509741
PTPN21	-0.12226129526539	-0.113486733854882	-0.0541420431375069
PTPN6	-0.0733517952871338	-0.0603636573554784	-0.146454619843978
PTTG1	-0.520878448052661	-0.317560727833957	-0.51976592609574
PUM1	-0.11205436604679	-0.201425714859561	-0.178920419758461
PUM2	-0.12145042228066	-0.0938031176718673	-0.0203796982658437
PXDN	-0.0531542914024562	-0.1017840355821	-0.0662564930284781
PXDNL	-0.0474109112105088	-0.0272509663836214	-0.0346699547410474
QSOX1	-0.264400232556722	-0.333346827830244	-0.266870458433003
RAD17	-0.133841189543694	-0.141996554226233	-0.0820808776943628
RALGPS1	0	-0.0225691081382018	-0.0173872134706317
RALGPS2	-0.516634512067728	-0.432391498273304	-0.2631455017972
RAMP2	-0.205543074179509	-0.0746094957441467	-0.0803770116936136
RAN	-0.659604777245076	-0.592163655676174	-0.721261782022759
RANBP10	-0.121285508855961	-0.0632641240321701	-0.101224235805394
RANBP17	-0.0462396136206584	-0.0308861730184953	-0.0263858121457032
RANBP6	-0.0798127793034762	-0.0964370461733091	-0.0775060306510757
RANBP9	-0.343034245237307	-0.257097921026266	-0.225202117525648
RAP1GAP	-0.119152977453117	-0.0810334896494467	-0.108968491493989
RAP1GAP2	-0.100951464213917	-0.080814400089751	-0.0309990830340582
RB1	-0.015744510786532	-0.0243347753496198	-0.118294933799745
RBBP4	-0.809270901736767	-0.690411238051713	-0.668204848166205
RBBP7	-0.261128855146946	-0.109386320989729	-0.239881233779063
RBM22	-0.640277913060047	-0.457701021896275	-0.458038069897198
RBMX	-0.197064877247645	-0.178899400895171	-0.272749321775192
RBMXL2	-0.154542253957452	-0.0997914587488609	-0.0973357035710385
RBPJ	-0.0873968305075492	-0.113534230890158	-0.166512136824018
RBPJL	-0.120266428893846	-0.143242938314331	-0.134186176989987
RC3H1	-0.00198086029999018	0	0
RC3H2	0	-0.0471603529307735	-0.0157107349345637
RCBTB1	-0.112140195992302	-0.143068420842312	-0.167356049374404
RCBTB2	-0.00776596706733	-0.014799146080573	-0.0299928116303665
RECK	-0.174532104042635	-0.12946764887753	-0.0971895798669862
REG3A	-0.080544410733846	-0.0355976104621079	-0.0937622271260233
RFC2	-0.795356944686352	-0.552174282180153	-0.594681936038152
RGS19	-0.126653497294576	-0.181187192563056	-0.0804399904356892
RHBDF1	-0.349312144958407	-0.447847813380459	-0.504955413454649
RHBDF2	-0.210386247632319	-0.230760484221062	-0.153021946003539
RHOBTB2	-0.356480208330784	-0.215614679429485	-0.222035516789334
RHOT1	-0.116661296484659	-0.0511074971040115	-0.21706019778095
RHOT2	-0.536719492900436	-0.441046300679773	-0.361279250222519
RIC8A	-0.506388343745388	-0.299833249749152	-0.412381930199025
RIC8B	-0.0659579763135144	-0.137051424913492	-0.217599506003069
RIMKLB	-0.175259687769481	-0.130186169292883	-0.150591596619035
RING1	-0.177127351609523	-0.207696040826093	-0.149328846078554
RNF10	-0.337750009118912	-0.294090806030141	-0.266639962057058
RNF103	-0.0928447581232838	-0.0908821613532907	-0.0877115376387125
RNF113A	-0.857137362376528	-0.710339936019956	-0.469524198395972
RNF113B	-0.058324579355817	-0.0329231620971712	-0.0406005843476677
RNF125	-0.167085777229985	-0.0626613683425113	-0.0544479865674874
RNF130	-0.0510708418757401	-0.0331160393168157	0
RNF144A	-0.00142448919719784	-0.041257334028624	-0.0683248759309437
RNF144B	-0.0670598843767975	-0.0905303504005392	-0.155355704985183
RNF2	-0.0776016943585187	-0.210201332075737	-0.172101097504778
RNF20	-0.299714601087119	-0.259375147927798	-0.364867987806999
RNF38	-0.0842037756582787	-0.286300300159313	-0.131833174558199
RNF40	-0.549839060678652	-0.362707731676516	-0.423069569018876
RNF44	-0.0660392149703854	-0.101985012056113	-0.102142588470785
RP1	-0.29669132767751	-0.418409542753806	-0.306719078035955
RPA1	-0.739268334071881	-0.371491813503841	-0.463326543899052
RPA3	-0.242368941120753	-0.262695996718102	-0.323669748967771
RPL10A	-1.41915920955915	-1.06674695960044	-0.842830677354598
RPL11	-0.833107946150336	-0.620404660010869	-0.368739497856179
RPL13	-0.954464626918264	-0.721439859503704	-0.478928318487606
RPL14	-2.16824884680309	-1.1009674794067	-1.2344391278323
RPL15	-0.387375027302386	-0.384936259776157	-0.211349422476567
RPL17	-1.1572321912165	-1.05892445413911	-1.04006557829529
RPL18A	-1.56905799587486	-1.41276400261756	-1.07753163162371
RPL19	-1.09226138117912	-1.22108941889465	-1.02403266162534
RPL21	-0.151367999673781	-0.227041123662124	-0.241246443403089
RPL27A	-0.364433258508624	-0.24335305625134	-0.401702524361791
RPL3	-0.71415246833919	-0.584017791876017	-0.501983652672049
RPL31	-0.819034987937261	-0.726379770545207	-0.723621273510359
RPL36	-1.42961086112176	-1.15594627366573	-0.960633175173445
RPL37A	-1.60818817815744	-1.13216964200866	-1.35856635639681
RPL3L	-0.0981427910853395	-0.0787558028416953	-0.107817451106687
RPL5	-0.703311499900955	-0.401670314648504	-0.449294786520379
RPL6	-0.297106464550951	-0.0190218881553047	-0.107618194796419
RPL8	-0.682651691759442	-0.517197164817676	-0.663565364719766
RPP14	-0.156230433591839	-0.164639941415598	-0.133326942150573
RPP21	-1.81942309318411	-1.50188426678093	-1.77619883825702
RPRD1A	-0.123004931666775	-0.0288154369940905	-0.034055492696682
RPRD1B	-0.48925596480167	-0.448139488542986	-0.573924375690813
RPS11	-0.658642983858144	-0.510196351046855	-0.810827028395584
RPS15	-0.462390217928995	-0.556540659272827	-0.247124237724108
RPS19	-1.34137279434932	-0.975433074945816	-0.78634167043233
RPS23	-0.933170044421364	-1.12677775545148	-0.9705524463715
RPS28	-0.242955537716788	-0.111043169514323	-0.135658159297222
RPS3	-1.42529298467141	-0.949343491823709	-0.754026183250717
RPS5	-1.27808647863494	-0.98751174776001	-0.810162946795679
RPS7	-0.0219067057424148	-0.1389846341062	-0.267247578112434
RPS8	-1.11902381227144	-0.896192554747308	-0.962123070406908
RRAGC	-0.235655169969295	-0.176003924814412	-0.20850727800363
RRAGD	-0.0486006872195223	-0.0300003269524032	-0.0122288335182295
RRM1	-1.72761050702904	-1.38601967047249	-1.25558796889395
RRM2	-1.279404555897	-1.39075371707623	-1.40143691355319
RRM2B	-0.410423688413517	-0.313758158890433	-0.337643993795191
RSBN1	-0.228163290250771	-0.192946473532656	-0.185111168062839
RSBN1L	-0.553952448617419	-0.373278830045007	-0.447158849402972
RSC1A1	-0.0448635950705672	-0.0832458626716946	-0.049238942162284
RSPH1	-0.0732715978146592	-0.0577029683409972	-0.0719006603080783
RTP1	0	-0.128495971613147	-0.0394810758330185
RUNX1	-0.0382793103554622	-0.0756259268641217	-0.0091911629824322
RXFP3	-0.182435960768613	-0.148645233893718	-0.2058666826211
RYBP	-0.147000250003818	-0.0257836412008773	-0.0182690001854928
S100A6	-0.0930223821367672	-0.0895033447865981	-0.054660378482657
S1PR4	-0.0970300418960282	-0.201521103372633	-0.113879786196254
SAFB2	-0.127744529854566	-0.219879939258094	-0.163534762784157
SAMD4A	-0.0726811899994779	-0.099448536986726	-0.108228254480718
SAMD4B	-0.223312465418574	-0.211277532561355	-0.14103089845028
SAMD9	-0.260126871069737	-0.248956457485508	-0.11556051077772
SAP30	-0.0472597328766581	-0.0891769209747646	-0.124837951203198
SAP30L	-0.062323030068888	-0.0849535455394751	-0.142024404961692
SAR1A	-0.539140331938903	-0.389590043554527	-0.354952716429447
SAR1B	-0.0362104390063028	-0.130815676306628	-0.0808374613418015
SATB1	-0.0842312528359756	-0.0220437899221477	-0.0534620341295035
SATB2	-0.0106508036115951	-0.0433472263402698	-0.0577446538866301
SBF1	-0.0195570657499445	-0.0416795689164866	-0.126811528356753
SBF2	-0.127717499880155	-0.0403688249903369	-0.133059904861778
SBNO1	-0.874832431010394	-0.944657153001176	-0.65426497629128
SBNO2	-0.135520211315608	0	-0.0289786193171995
SCN10A	-0.00602194185255841	-0.0983784775124201	-0.0340146246302418
SEC11A	-0.0439165720406167	0	-0.160617227467419
SEC11C	-0.105535529098015	-0.0802829830689983	-0.182535659754946
SEC14L3	-0.0597472376047436	-0.073150795484576	-0.0702247148395699
SEC23A	-0.124724293541758	-0.146911529972837	-0.134266672619495
SEC23B	-0.0906708839899832	-0.090568038971857	-0.269202967488945
SEC31A	-0.132845760669969	-0.180701753970958	-0.100605340501425
SEC31B	-0.0611546284138633	-0.126847923440524	-0.136814321126717
SEPHS1	-0.542161087100153	-0.418802963325173	-0.469922872755467
SEPHS2	-0.169385047800556	-0.0816431338490005	-0.164294889598534
SERPINA11	-0.0740232915612357	-0.0740871601160065	-0.101393855731669
SERPINA12	-0.080373422792279	-0.140225659353136	-0.0276837604694008
SERPINA9	-0.0273495524261331	-0.0555077838104925	0
SF1	-0.753973136276183	-0.494624681513414	-0.446935191412829
SF3A1	-1.27635760755438	-1.09248475298917	-1.02609215061311
SF3B1	-1.01926135555459	-0.690534103743642	-0.809973797471413
SF3B2	-0.484993242485168	-0.41333639463148	-0.396772079752837
SF3B3	-1.21363717691593	-1.07914918468735	-0.906503434186187
SF3B5	-1.44276996895266	-1.0690721885679	-1.26030958545186
SFPQ	-0.654348133341982	-0.63169208335158	-0.666086945556312
SHCBP1L	-0.250463892102745	-0.0454452583090051	-0.0895010636565948
SHMT1	-0.0248154316474884	-0.0256019704872711	-0.114658448712394
SHMT2	-0.186290533079826	-0.149654698962201	-0.201736223614269
SIK2	0	0	-0.0477661642013882
SIN3A	-0.525710086808362	-0.514011453182454	-0.49525354885752
SIN3B	-0.327882805502276	-0.347117655535706	-0.257423595604784
SIRPA	-0.0398522254362812	-0.102058231014022	-0.0392772125586992
SIX6	-0.0543674319652806	-0.0997472103313414	-0.11902307677064
SKA1	-0.378197343256927	-0.2948991163343	-0.138462784180715
SLC10A2	-0.0704924171525943	-0.169490875621778	-0.0625169918858195
SLC11A1	-0.0771776417577115	-0.0856665280277198	-0.170652129727826
SLC11A2	-1.09758147397736	-0.687898776296249	-0.785572984595808
SLC17A2	-0.0657858110976099	-0.108968887925599	-0.0543302015645946
