gene	Mel202.D28A	Mel202.D28B	Mel202.D28C
ICK	-0.142920988048717	-0.176103741122881	-0.164501488426297
IDH1	-0.0616769149857236	-0.144998220987836	-0.022485477897659
IDH2	-0.125058310809333	-0.149517728100929	-0.125068061621431
IDH3B	-0.08255009322072	-0.0614379676846819	-0.0596130457271033
IDH3G	-0.0179280803274782	-0.0382270240639375	-0.0076609514865679
IFIH1	-0.107279467341042	-0.144755249739184	-0.178155724769706
IKBKB	-0.124046029259198	-0.152729519482477	-0.212552136195863
IKBKE	-0.155280973639747	-0.0845300460190057	-0.116171820272854
IL10RA	-0.0261235951729356	-0.0483027615356203	-0.0937696783308111
IL6R	-0.235873088368657	-0.234309873900477	-0.236385182416405
IL6ST	-0.0739846167328576	-0.0804077082826834	-0.096809095575361
ILF3	-1.2728439685361	-0.979556066791697	-1.0092482316547
IMPDH1	-0.200299817072371	-0.173381355749087	-0.254750888964765
IMPDH2	-0.458931863742916	-0.299405639849711	-0.430687317999496
INCENP	-0.704852410008834	-0.7997748496136	-0.749265510883658
INTS2	-0.852537890413249	-0.708421406328954	-0.725940497533532
INTS6	-2.0863544054786	-1.66382791168989	-1.77495356458268
INTS6L	-0.0165442786295281	-0.0918796709786202	-0.0787085929847086
IPO5	-0.478200584357637	-0.647209016372545	-0.549393828230681
IPO7	-0.568187446226151	-0.655481285512129	-0.63604954650316
IPO8	-0.0311555971245815	-0.0829666241142625	-0.0668783979361332
IQCA1	-0.234119008602056	-0.188084054652844	-0.108264350514218
IQCA1L	-0.135072022734125	-0.0837970044692658	-0.0811244132983416
IRF4	-0.231542192956189	-0.217860276533266	-0.225585173789479
IRF6	-0.278103321497414	-0.223389625856898	-0.249142475015294
IRF8	-0.117284947080109	-0.157580827011496	-0.171558286153129
ISCA2	-1.04570960821819	-0.863564009659608	-0.886648832434285
ISL1	-0.0552369630863697	-0.036335089366826	-0.0734540751314183
ITGB1BP2	-0.0688485742610695	-0.120152664910809	-0.132406973237959
ITSN1	-0.121017230029433	-0.118727156254143	-0.124065692293214
ITSN2	-0.121674129279618	-0.0964913567568055	-0.101834947448592
JAG1	-0.114732214298776	-0.0411635013229573	-0.0631255180488214
JAG2	-0.0428305873034836	-0.1510149217852	-0.0777957987422186
JUP	-0.0359991599836402	-0.032099825677353	-0.0720967477817887
KAT6A	-0.215499694897833	-0.352679388776502	-0.263889796877817
KAT6B	-0.0751181222253774	-0.123578482622395	-0.0504814472846975
KCNG4	-0.0631780602110778	-0.0989310427779561	-0.191437754874536
KCNMB3	-0.0411391427374982	-0.0520583059748865	-0.0868320489183572
KCNT1	-0.143889504999176	-0.0997707433764394	-0.123030685696909
KCNT2	-0.207339132403485	-0.218005946381636	-0.191429839282537
KHSRP	-0.0958530139769927	-0.072629696337791	-0.000101466738219892
KIAA0319	-0.0988779683393636	-0.11250234666774	-0.0881763821069432
KIAA0319L	-0.0755105854185593	-0.0920348568513643	-0.146120962862625
KIF11	-1.48894848162823	-1.08702222025591	-1.15987724186122
KIF20A	-0.493136528799769	-0.568716151723444	-0.54662051041568
KIF4A	-0.682116360424868	-0.568949747741841	-0.570687734307769
KIT	-0.0716758626349757	-0.101310613414675	-0.0970360068167421
KLF4	-0.205741926307253	-0.165415067226759	-0.177923100094645
KLF5	-0.00438161058747253	-0.0072308415888707	-0.00555724512373244
KLK12	-0.0695577647156118	-0.142424301469705	-0.193896984627165
KPNA2	-0.641974609058005	-0.543033219090218	-0.613807790154082
KPNA3	-0.0704546344526066	-0.124855916472223	-0.0543425949992027
KRT25	-0.0770832273931027	-0.0621102115460704	-0.0921923598094321
KRT37	-0.0644872137899584	-0.0741104144395098	-0.151257317815971
KRT38	-0.100507824130568	-0.0822424951211835	-0.0967690089396887
KRT74	-0.0491722106752105	-0.06376642130449	-0.0609155297800209
KRTAP1-1	-0.0264217418868508	-0.108135571843718	-0.0100687968823485
KRTAP10-10	-0.136634187112084	-0.0600804817687771	-0.215031805644571
L3MBTL2	-0.100103230961516	-0.116568935420127	-0.0943169556535289
LARP1	-0.324679389358663	-0.330865888023938	-0.316684934582231
LARP1B	-0.091144031700201	-0.10920981050883	-0.0603316830384437
LATS1	-0.0101013548167807	-0.0154886973074428	-0.0247588070128438
LATS2	-0.25618639679954	-0.242222026885919	-0.314857237049838
LBX1	-0.113457121773469	-0.0592394588755375	-0.101652633247035
LDB1	-0.256902837745811	-0.211027934882579	-0.214013710923667
LDB2	-0.00815354405822952	-0.0304510841747737	-0.0702285080017097
LGALS9	-0.178051650654606	-0.227387557844478	-0.219583423967239
LHFPL5	-0.0731705706335321	-0.168114250795929	-0.170768215755882
LIF	-0.216490750014768	-0.209487493678204	-0.201354324839574
LIM2	-0.0661405548712041	-0.0911410050481901	-0.118522821030414
LIMK1	-0.123794698505885	-0.178566730928575	-0.294891843418054
LIMK2	-0.129806554559265	-0.0846252809808082	-0.02531739508384
LIN28A	-0.213498995615024	-0.128790529959614	-0.167611032072166
LIN28B	-0.198347462320321	-0.158609745317956	-0.156004251849562
LMBR1	-0.138426204496002	-0.189964329840201	-0.191868595972395
LMBR1L	-0.0293698411811073	-0.0963262308546516	-0.0351897798938236
LNX1	-0.0758222229847975	-0.0598815620265766	-0.101129217826529
LNX2	-0.0645573304344232	-0.115123045918808	-0.0769722264483574
LONP1	-1.37641659382891	-1.27623100904982	-1.46402424590401
LOR	-0.234621832723137	-0.294862974131888	-0.27006805517726
LRBA	-0.0611574015115472	-0.0973069112634363	-0.0611919472030606
LRFN1	-0.154220814442267	-0.136327236422544	-0.149843564213135
LSM14A	-0.236798213142129	-0.181273127321756	-0.275119034537717
LSM14B	-0.241388155428082	-0.175386248458634	-0.257872737879823
LSM4	-1.27126229356721	-0.939877196315505	-1.09608413708562
MACF1	-0.0476391895819004	-0.048049241543839	-0.0814986860736413
MAK	-0.0662793588748513	-0.183862351307102	-0.137799121661523
MANF	-0.615002862574229	-0.403906279635159	-0.441951064448176
MAP4K4	-0.0045443563793696	-0.0239149547120165	-0.0236999693491711
MAPK8IP3	-0.104357970983878	-0.222173056571891	-0.129144399362412
MARCKS	-0.0182522799304536	-0.0491120263006754	-0.0487604612161356
MAT1A	-0.110011884927552	-0.130706880012075	-0.105225856137095
MAT2A	-1.1218919543587	-1.05306618422192	-1.0116796784042
MBD3L1	-0.0904638483222782	-0.115590524837614	-0.148488988820938
MBD4	-0.0708924942508497	-0.0696863416299563	-0.0987448879388177
MBP	-0.0407064535285786	-0.101580621971904	-0.114861246614399
MBTD1	-0.317625388752844	-0.364474736493473	-0.242114389397026
MCPH1	-0.429274921715613	-0.17283455356711	-0.304763951624115
MDM4	-1.18506860472774	-1.13098434773826	-0.74764979018728
MECOM	-0.070055039952541	-0.0829083568430606	-0.126540369193131
MECP2	-0.168417913654789	-0.15944640320586	-0.124177431537389
MED12	-0.952772130501702	-1.1200596955535	-1.00570108300368
MED12L	-0.0523910037317107	-0.055158026659792	-0.0690274259748033
MED13	-0.370288911957124	-0.377938727114892	-0.349711837583836
MED13L	-0.625232687235482	-0.537241123008924	-0.606097946834516
MED18	-0.949297242049864	-0.866798831254001	-0.865939066221961
MED20	-1.07803804185832	-1.10268622961579	-1.01681970747713
MED23	-1.05045448928777	-0.731210536725105	-0.984981281507321
MED26	-0.416672047299185	-0.459562995613615	-0.435570268234542
MED31	-0.857910180843805	-0.674043942108635	-0.667422795757224
MED8	-0.87683370987977	-1.02861748810665	-0.766293475510096
MEP1B	-0.0502983378566021	-0.188931435192956	-0.153040736700853
MMD	-0.282347459490198	-0.312054234144154	-0.230268479755899
MMD2	-0.198070848087782	-0.221082636835668	-0.214362680426083
MOGAT2	-0.114635918286571	-0.131659429770588	-0.123730555912166
MORF4L1	-0.184838496530162	-0.144460262944711	-0.191864765200473
MORF4L2	-0.490364752188424	-0.453375990611281	-0.369261504196422
MPC1	-0.135383236702152	-0.103586181064444	-0.0384463071742925
MPC1L	-0.0184814933515856	-0.00672335428135388	-0.00754304287530715
MRGPRX2	-0.144363240992806	-0.125984502321871	-0.225245102415448
MRPL27	-0.769349380103953	-0.726883125655793	-0.705126514021297
MRPL38	-1.41496320784443	-1.17959749224964	-1.13847443341164
MRPL41	-1.33652640448444	-1.27797788665243	-1.17658542091257
MRPL55	-0.749785188828551	-0.617084230469517	-0.561801617581619
MT2A	-0.159626379710797	-0.238798143735912	-0.304431663812903
MTA1	-0.121702164246987	-0.112985906230697	-0.165111248250559
MTA3	-0.155889821364536	-0.0104654014225026	-0.125415627359197
MTG2	-1.60347038292215	-1.24493797044395	-1.17270469220403
MTHFD1	-0.724818693804378	-0.540200021620591	-0.57812792152315
MTMR3	-0.12256543843469	-0.142281708466623	-0.151879519852281
MTMR4	-0.422786920642886	-0.311111871687055	-0.328845943943478
MTUS1	-0.260224656650488	-0.329279875713324	-0.31395405516644
MTUS2	-0.109158778690517	-0.123743528200501	-0.134259932905108
MTX1	-0.344172181124475	-0.326511049626184	-0.369275550988894
MYBL2	-0.435704282379139	-0.471907623422655	-0.319275366774389
MYBPH	-0.131940139422285	-0.19476926865998	-0.197790003368033
MYBPHL	-0.180350490135926	-0.115630510749658	-0.119823663009691
MYC	-2.18427174372187	-1.83984227855384	-1.78221232727184
MYCN	-0.0668345714430478	-0.056720497453861	-0.110586603854742
MYD88	-0.0904502499141068	-0.0990946741577212	-0.123300830539327
MYH7	-0.150994646283073	-0.149571782165976	-0.0979815017682629
MYL7	-0.335956396824121	-0.312706789820212	-0.273019352578809
NAA10	-1.69395775006064	-1.62590169005134	-1.39153349758694
NAA11	-0.131695137052131	-0.117857764877676	-0.162345250576753
NAA15	-1.36664726287027	-0.978248316655971	-0.930781880353048
NAA16	-0.272432537449776	-0.23663136049635	-0.284813674952661
NAE1	-1.08364057158513	-0.906380269374082	-0.894163839260425
NAPA	-0.387125206414788	-0.741206856646516	-0.548797611842571
NAPB	-0.101827671653719	-0.103348568738166	-0.115202311719047
NAT8L	-0.0450188289950335	-0.148133518858624	-0.0759447519378006
NBEA	-0.0592064088641097	-0.211626854768188	-0.148091816763051
NBEAL1	-0.419711144081838	-0.495242042434701	-0.564513775914425
NBEAL2	-0.129581595190439	-0.0557426039128342	-0.155379318678602
NCBP2	-1.11613829191498	-1.03639146797583	-0.89548059080017
NCBP2L	-0.0315162858522999	-0.0457600526926348	-0.0122708925926926
NCK1	-0.0487175899213474	-0.0847418354788944	-0.0275590375873196
NCK2	-0.0521576440667275	-0.0662509665326054	-0.0800324654164679
NCKAP1	-0.322220486539819	-0.349535454723642	-0.202087761490639
NCKAP1L	-0.117677164698331	-0.139108249365044	-0.163866694364535
NCOR2	-0.374328708448807	-0.420620065376069	-0.346416005213369
NDE1	-0.259245131553788	-0.279419569892459	-0.240049714224775
NDEL1	-0.104949336574953	-0.0516321534636798	-0.00770368051853373
NDUFB4	-1.23256257864799	-1.05410723350019	-1.01668176571558
NDUFC1	-0.692439435253029	-0.793676700207426	-0.752337301305499
NET1	-0.142297617345357	-0.166379017051691	-0.130694023979844
NETO1	-0.0353811587054675	-0.0574780530842708	-0.0414233741683398
NETO2	-0.17702005790579	-0.202736763188759	-0.16783113296105
NHLRC1	-0.146270943415636	-0.195164559996743	-0.132083175634987
NKAP	-0.714864455305573	-0.854336559302062	-0.653624494030947
NKAPL	-0.0890013798579134	-0.137364189906714	-0.104966978477826
NLRP8	-0.127887619622234	-0.143102170736923	-0.115374708056525
NMT1	-0.771075261884557	-0.899096035994915	-0.768980696119073
NMT2	-0.183817168533385	-0.148022538438745	-0.185267596350574
NOX3	-0.0287299851776981	-0.120204517541875	-0.0762806283796226
NR2E1	-0.232634939713925	-0.234009526935631	-0.161318597025683
NR5A1	-0.109172581119908	-0.106740355709575	-0.165736948795857
NR5A2	-0.118703327327195	-0.0424810954264529	-0.11638918585389
NRBP1	-0.527963025082338	-0.581244557177691	-0.503718129815184
NRBP2	-0.659317012870415	-0.625931630425138	-0.625857513055393
NSDHL	-0.0785495011919561	-0.0923170770610594	-0.101532668950732
NSG1	-0.220706424274046	-0.212254925755587	-0.221353007097192
NSG2	-0.176598038872314	-0.141822517465527	-0.127775448936741
NUMB	-0.0404210107632188	-0.0631377251559735	-0.065382884003805
NUMBL	-0.342750070610232	-0.286785719485069	-0.386594434866921
NUTF2	-1.37977614957384	-1.13304109975778	-1.18923129527325
NXT1	-1.11706585276722	-0.928809028775447	-0.948688924179253
NXT2	-0.0514011259597028	-0.03609684271717	-0.0639707976063391
OGDHL	-0.0525633527267293	-0.0984295822062299	-0.0946727544024243
OSBPL6	-0.052251090856472	-0.0663463083038314	-0.0965433857477322
OSMR	-0.0438956970659462	-0.103283424574066	-0.0966977015530566
PACS1	-0.186323334981254	-0.191384551317102	-0.230712617614636
PACS2	-0.0580680533074086	-0.099090960530971	-0.0843144413244492
PAF1	-0.620482327094604	-0.622820587626413	-0.674861876049891
PAPSS1	-0.0997731656879923	-0.128645043287199	-0.0913941962650557
PAPSS2	-0.0800391867569676	-0.0154266706600802	-0.0733158789010821
PAX4	-0.184543127398434	-0.200756100422638	-0.155894213166949
PCBD1	-0.0634382040783552	-0.117417885578523	-0.111348483124883
PCBD2	-0.110469717375578	-0.0625245143734313	-0.122408435262621
PCDH1	-0.0743121610899065	-0.0446339101478487	-0.055073962392889
PCGF1	-0.426205404536128	-0.287527137019419	-0.345361436174669
PDCD4	-0.109678100515538	-0.0479925385186517	-0.0754449864622613
PDCD6IP	-1.23952992833133	-0.945787892268228	-0.947889224906342
PDGFC	-0.0953398817434061	-0.0942110295074965	-0.127491421198299
PDGFD	-0.0907835958947739	-0.1190510004647	-0.0585045510192097
PDLIM5	-0.0163919445946365	-0.0498400690513113	-0.070306499082645
PDS5A	-0.315955467402595	-0.366798060344688	-0.308747247160916
PDS5B	-0.275581558816366	-0.327205670738359	-0.238849886261654
PDX1	-0.0664008405411115	-0.0590122625029808	-0.0467171138656719
PEF1	-0.167816515607071	-0.116120180457544	-0.164686298208286
PFAS	-0.60390690796992	-0.602332987746827	-0.607604523079889
PFN1	-0.500155361964385	-0.425245587771234	-0.428248090529079
PGLS	-0.260947696955037	-0.24034537604129	-0.199846829494662
PHLDA1	-0.207103447475777	-0.315694342139966	-0.245722137004419
PHLDA2	-0.198367497024028	-0.262721991960685	-0.176750842772858
PHLDA3	-0.124704737865409	-0.168227784620462	-0.132685669658631
PIP4P1	-0.162778636484935	-0.156077679984329	-0.044531458254092
PIP4P2	-0.354957344402886	-0.309313838076792	-0.319765256637121
PKM	-0.747342111564624	-0.583995318261942	-0.549470477277901
PLAU	-0.056798375501105	-0.0307402681380823	-0.128649221182487
PLCG1	-0.0727022895460501	-0.0366781770971313	-0.105149522079182
PLCG2	-0.0818877071419348	-0.0777768925010382	-0.0790633250589734
PLD1	-0.0492387272389349	-0.0270429328744957	-0.0145511592500879
PLD2	-0.123449269993036	-0.0486419858315971	-0.0173948393908915
PLEK2	-0.197475589510693	-0.170384487556117	-0.100595948407987
PLXDC1	-0.121912641260222	-0.140769770831361	-0.0669553634251706
PLXDC2	-0.0436033048002707	-0.076335953017941	-0.0887302641187654
PMM1	-0.202639295481228	-0.188966582204792	-0.197256182578619
PMM2	-0.653953274464905	-0.594500256067701	-0.600032767817207
PMPCB	-1.14559509791415	-1.07723199601443	-0.969069528804535
POLD1	-0.838039553665515	-0.566017237284193	-0.658742180758464
POLR2A	-0.879973821918903	-0.734128995400147	-0.713792561331321
POLR2B	-1.2597506226308	-1.04015608599309	-1.06330328213375
POLR2F	-1.17056438914098	-1.04695882369384	-1.18609925522901
POLR2L	-2.28846310930671	-2.09039588898595	-2.12280284878368
POU4F2	-0.0535987543551036	-0.0989560809821978	-0.18207212524283
POU5F2	-0.147684680653838	-0.0728391947936638	-0.0854278303174503
PPP2CA	-0.196215706945102	-0.221014771013017	-0.223083586249341
PPP2CB	-0.276505153169824	-0.478494772304879	-0.367028111575117
PPP2R1A	-1.09226292035854	-1.11952591560798	-0.884723319775988
PPP2R1B	-0.0339526405299719	-0.0983553269491322	-0.103788473853894
PPP3CA	-0.033891930424329	-0.068296195699326	-0.104502551670418
PPP3CC	-0.25619477110485	-0.335659092424975	-0.292863136710123
PPP3R1	-0.00940621476050429	-0.0763133968911224	-0.031866223956377
PPP3R2	-0.0242932291559861	-0.0678322197562423	-0.116362167860879
PPP4C	-1.51359090451364	-1.42440645189849	-1.32262205526847
PRDM13	-0.0425549066531254	-0.0466240105587836	-0.0841429420007943
PRDM16	-0.14933398233035	-0.101426293677689	-0.153876680398303
PRG3	-0.156503737384646	-0.123679776231622	-0.114529893145216
PRKAB1	-0.215347268594299	-0.300192507207663	-0.272040497690189
PRKAB2	-0.311656540406562	-0.212722077402738	-0.270721317112116
PRKDC	-0.220627852340254	-0.232088505673376	-0.301951362227528
PRPF38A	-1.57137411911372	-1.2973703451485	-1.56959893942943
PRPF8	-1.77433675233466	-1.54241715363212	-1.52028922809388
PRSS37	-0.196170207679698	-0.220068707480499	-0.198867735484732
PSEN1	-0.0722791579063728	-0.0972847268411728	-0.149112057688408
PSEN2	-0.109772079344798	-0.100411555391429	-0.0642955131062496
PSMA2	-1.15920384228636	-0.994795796858111	-0.949828920107247
PSMB3	-1.64698731539024	-1.34838277206278	-1.36725669141499
PSMB6	-0.808837943944326	-0.615858612824357	-0.680907569520207
PSMB8	-0.144099912312402	-0.135817321630318	-0.150398785828275
PSMB9	-0.135964972790693	-0.133658513118233	-0.0769922625544857
PSMC3	-0.800015175841746	-0.62103057152484	-0.789363154163814
PTCH1	-0.151858967233984	-0.202954437522441	-0.11597876233956
PTCH2	-0.0537478304217389	-0.0785314974556904	-0.113161797256677
PTF1A	-0.0544369199432453	-0.146741364945014	-0.22300508154604
PTPN11	-0.24905769947582	-0.257735843112986	-0.258486898862309
PTPN14	-0.014320108956898	-0.034058949041103	-0.0718700641867182
PTPN21	-0.128382220993255	-0.0731804487999992	-0.088653108113049
PTPN6	-0.0646041343473939	-0.0448286018782925	-0.106113538267032
PTTG1	-0.75608189372824	-0.55652795493852	-0.622337103046695
PUM1	-0.170682216420918	-0.200698985124586	-0.133953875492889
PUM2	-0.111231851755183	-0.136801342198295	-0.102461808875288
PXDN	-0.0750609448203682	-0.0839184108776391	-0.0883037444611736
PXDNL	-0.165150977179914	-0.160817713362664	-0.178650742679481
QSOX1	-0.204708936502276	-0.220801957193602	-0.182745514525844
RAD17	-0.449273361509049	-0.694504690751563	-0.541225147296876
RALGPS1	-0.0351444659960852	-0.0430245867572654	-0.0753886959283403
RALGPS2	-0.483904300078793	-0.4567595791601	-0.409505634533692
RAMP2	-0.155410891708797	-0.0897722945824393	-0.0725398674094878
RAN	-1.30417334822603	-1.09585530254789	-1.43611817915523
RANBP10	-0.182374587524812	-0.159996766680881	-0.130710700446169
RANBP17	-0.0736842874247517	-0.031936014582321	-0.0190652171364078
RANBP6	-0.0949826833399185	-0.0482185230866545	-0.0673183877815909
RANBP9	-0.341540905003096	-0.35412507316886	-0.333657930627241
RAP1GAP	-0.0850935007872226	-0.0866458491785028	-0.140050112192749
RAP1GAP2	-0.126407894942428	-0.0688672071094617	-0.0996579426869171
RB1	-0.0126313118666467	-0.0290182755935761	-0.0591474668998726
RBBP4	-1.48136541396827	-1.44668963779172	-1.29436535110731
RBBP7	-0.276025081004379	-0.198454495427614	-0.21782281511612
RBM22	-0.681919970809807	-0.724729568162483	-0.653439716810911
RBMX	-0.993817604479749	-0.985720491859538	-1.03824636705107
RBMXL2	-0.077271126978726	-0.061047590724551	-0.0969374334607114
RBPJ	-0.0794293828409766	-0.0751170300445433	-0.161813812346718
RBPJL	-0.109531776947258	-0.156367863771872	-0.16508951002532
RC3H1	-0.00099043014999509	-0.0504737275356805	0
RC3H2	-0.00982874110591234	-0.0235801764653868	-0.00785536746728184
RCBTB1	-0.094781379498106	-0.143023956495095	-0.163503609805368
RCBTB2	-0.0807706878800118	-0.0693929038026687	-0.0615374845743484
RECK	-0.125567990356635	-0.0906635253291193	-0.115229868728177
REG3A	-0.101318421306972	-0.0563387059975717	-0.132585362773573
RFC2	-1.19478769081808	-1.03705196718594	-0.965291521604944
RGS19	-0.12817017151618	-0.12434164475171	-0.0844198984657502
RHBDF1	-0.366627324248597	-0.425975599202696	-0.496459243224444
RHBDF2	-0.225959306696849	-0.237764139229021	-0.232035665667797
RHOBTB2	-0.290283057827907	-0.301685315714075	-0.244260163899868
RHOT1	-0.131045777281014	-0.132821300216925	-0.189873210480074
RHOT2	-0.855711746635806	-0.6490244768079	-0.773379645046506
RIC8A	-0.947783254561491	-0.793181558993797	-0.81430705653099
RIC8B	-0.135484717268939	-0.246796501159893	-0.346531237173771
RIMKLB	-0.113225117902339	-0.0651736867797384	-0.123039922400475
RING1	-0.230765123279317	-0.212389850577332	-0.217350442199308
RNF10	-0.50734672867641	-0.493411085733369	-0.481275527524557
RNF103	-0.0749830335172467	-0.188507841456936	-0.124926061000738
RNF113A	-1.50804905310256	-1.34515914143265	-1.26247470102739
RNF113B	-0.0423945402957271	-0.0574793912225514	-0.0602504685857144
RNF125	-0.140543027482994	-0.125391417434369	-0.0906005654020379
RNF130	-0.0754558696152265	-0.0612380006828745	-0.0708920243110638
RNF144A	-0.0376101944680432	-0.0371787967612171	-0.0740207109825936
RNF144B	-0.0674783452479232	-0.0698810688547236	-0.101724306810025
RNF2	-0.121214300514699	-0.271776043269007	-0.199849224896426
RNF20	-0.596844239382771	-0.628077575045168	-0.631973354391459
RNF38	-0.0868134442251445	-0.267673926777197	-0.100801399008241
RNF40	-1.01243451557659	-0.871546806793636	-0.877048789814434
RNF44	-0.0869015694163576	-0.148986690521785	-0.13261274007797
RP1	-0.384179480019798	-0.297710642871831	-0.382689938270985
RPA1	-1.08918481278236	-0.920922078772411	-1.00133922254258
RPA3	-0.960321814344997	-0.811774298469711	-1.08855944638456
RPL10A	-1.64307151073623	-1.59207208570672	-1.02342176966621
RPL11	-1.74181302833422	-1.69720966043624	-1.50117151535197
RPL13	-1.71286163254656	-1.40714586075009	-1.47442262749919
RPL14	-2.3015038643198	-1.59470360289653	-1.66812717783296
RPL15	-1.8079707837089	-1.57529663641855	-1.41521923272829
RPL17	-1.55421179209579	-1.36349251711089	-1.39314673511284
RPL18A	-2.02886965219603	-1.86636131632997	-1.47524108306463
RPL19	-1.72657105623827	-1.59424499862791	-1.52504541998631
RPL21	-1.03237959841354	-0.717223833483489	-0.866760948820264
RPL27A	-1.03371205891182	-0.866410950047828	-0.930300131001647
RPL3	-1.38042335644498	-1.23238925217491	-1.07856856649001
RPL31	-1.63715290024535	-1.51787595083818	-1.29305316920999
RPL36	-1.6708144726316	-1.5554288457564	-1.48433548282734
RPL37A	-1.92261782468279	-1.27186399119115	-1.37014416914717
RPL3L	-0.224726183047855	-0.135310278255981	-0.237538306041427
RPL5	-1.49668131906361	-1.04009484907667	-1.13679200299503
RPL6	-1.15462994608596	-0.367167569090347	-1.01104170156477
RPL8	-1.71344963165114	-1.55025975983101	-1.72889304657263
RPP14	-0.621720235904713	-0.77334695480194	-0.644057338673729
RPP21	-1.7030764812834	-1.46873258821902	-1.60324853445599
RPRD1A	-0.268109637467837	-0.245132114222173	-0.159240496089992
RPRD1B	-0.82289839961535	-0.696275397842551	-0.822007039446849
RPS11	-1.77875261162979	-1.47550981576049	-1.46693263304438
RPS15	-1.21483315857544	-1.41214609951717	-1.2432447762499
RPS19	-1.82601640075537	-1.57389586581774	-1.28279047338852
RPS23	-1.77681932058619	-1.89875538900233	-1.84167488714174
RPS28	-0.782150750205774	-0.749196502088028	-0.840346371789163
RPS3	-1.25404495072365	-0.842456639733859	-1.00924157930912
RPS5	-1.35581644749606	-1.23398413897053	-1.15572414395631
RPS7	-1.20564462010981	-1.23864333050934	-1.48176232131011
RPS8	-1.68780025201141	-1.52975989708297	-1.59426225163057
RRAGC	-0.248689104766827	-0.189472156182173	-0.254617790425257
RRAGD	-0.0355105062734834	-0.0637636709707451	-0.0268662031914979
RRM1	-2.14874537284052	-1.91390727442865	-1.87858593290531
RRM2	-1.64360833289775	-1.81075050839202	-1.55264297205624
RRM2B	-0.544125221520382	-0.49968674194355	-0.510170590414538
RSBN1	-0.245917018535026	-0.193361316161532	-0.1981772212225
RSBN1L	-0.500594749929867	-0.418324461744512	-0.457857668105967
RSC1A1	-0.129481708828028	-0.162676004100748	-0.0923253059376507
RSPH1	-0.0779991375483617	-0.13758648205825	-0.0784419943038692
RTP1	-0.0504202350267527	-0.188450249508442	-0.176379299690959
RUNX1	-0.0348012949138005	-0.0451954659582299	-0.0497098086655465
RXFP3	-0.171032755288619	-0.206638118845769	-0.190749967395581
RYBP	-0.193091205440133	-0.033050395088921	-0.0843244994138195
S100A6	-0.313817998570154	-0.217457670417609	-0.236313176566639
S1PR4	-0.442828618452104	-0.411200461450937	-0.506896500841358
SAFB2	-0.148692950777585	-0.172054175479655	-0.175935598748125
safe_control	-0.0690348172679683	-0.0474437086604831	-0.0853995602314369
SAMD4A	-0.0941745872979712	-0.15394905358521	-0.139432299876375
SAMD4B	-0.281214373707697	-0.239939705109434	-0.247487630234476
SAMD9	-0.253491724663766	-0.204066630553941	-0.121354085444602
SAP30	-0.179778883644393	-0.0950307910031896	-0.187876214195173
SAP30L	-0.0626449585994368	-0.0824861785087228	-0.0914337501703899
SAR1A	-0.908303643206758	-0.721429382625417	-0.731768264463653
SAR1B	-0.0869190826975487	-0.065407838153314	-0.112961609788736
SATB1	-0.130728111736808	-0.0338735530945545	-0.115000857081045
SATB2	-0.00532540180579753	-0.0937017484259086	-0.11121264845501
SBF1	-0.303805272812989	-0.263833021741015	-0.261686097152316
SBF2	-0.0860806538813752	-0.0487839215141146	-0.172692357433097
SBNO1	-1.03783628965567	-0.960861038836565	-0.944095793604608
SBNO2	-0.0997206543542004	-0.0408873264776706	-0.0954947498985384
SCN10A	-0.0946574902626822	-0.130614552048724	-0.118216647810393
SEC11A	-0.129755653505674	-0.112124076474742	-0.171053784498371
SEC11C	-0.0572848695057526	-0.0881205563923604	-0.121395618096125
SEC14L3	-0.0893100502596006	-0.104520507839529	-0.0760971940705951
SEC23A	-0.186884008952721	-0.206282857364654	-0.212332190963625
SEC23B	-0.154084372469691	-0.166142079230583	-0.246850516336623
SEC31A	-0.210638909718714	-0.183326715710354	-0.161807159443413
SEC31B	-0.075805347642682	-0.112744989024778	-0.103642082319297
SEPHS1	-1.02054868562736	-1.01999615786233	-1.04143839525268
SEPHS2	-0.32801607042701	-0.232055023186165	-0.266862945076988
SERPINA11	-0.0532497718604456	-0.0643495258014148	-0.124886778644259
SERPINA12	-0.0971865707695429	-0.117020002804194	-0.04562444770478
SERPINA9	-0.0774250043407517	-0.150880536699443	-0.0987315098030089
SF1	-1.26071459689189	-1.06975171055087	-1.04995684710818
SF3A1	-1.11610668870378	-1.06889291194236	-0.953930871641316
SF3B1	-1.49534426670369	-1.33027669090743	-1.36991369132494
SF3B2	-1.08885828891257	-0.951823435264496	-0.86515394735178
SF3B3	-1.52857341337183	-1.61789414439204	-1.43007175274358
SF3B5	-1.36893210136794	-1.32904339035831	-1.42602381389776
SFPQ	-1.0096876533653	-1.06145867987061	-1.10260169576382
SHCBP1L	-0.255521388596611	-0.113792453151677	-0.208883823436063
SHMT1	-0.0375231424458974	-0.111412556932153	-0.135028640223266
SHMT2	-0.184056939201903	-0.119021619727897	-0.169104742468191
SIK2	0	0	-0.0356292819037657
SIN3A	-0.657882546034422	-0.845194526916783	-0.583485921597475
SIN3B	-0.219503497990871	-0.25039795738593	-0.20081199112665
SIRPA	-0.11975110168348	-0.161118746354321	-0.150512303443121
SIX6	-0.0903033807696026	-0.100694518509199	-0.131808802245219
SKA1	-0.964923865999616	-0.86120618711153	-0.736559982563627
SLC10A2	-0.0387664067487784	-0.105800962700164	-0.0312584959429097
